pop1	pop2	nean_int_mean_frag_len	nean_int_total_seq_len	nean_int_n_frags	nean_n_ind1	nean_art1_mean_frag_len	nean_art1_total_seq_len	nean_art1_n_frags	nean_n_ind2	nean_art2_mean_frag_len	nean_art2_total_seq_len	nean_art2_n_frags	deni_int_mean_frag_len	deni_int_total_seq_len	deni_int_n_frags	deni_n_ind1	deni_art1_mean_frag_len	deni_art1_total_seq_len	deni_art1_n_frags	deni_n_ind2	deni_art2_mean_frag_len	deni_art2_total_seq_len	deni_art2_n_frags	mpd_neanderthal	mpd_whole_genome	mpd_denisova	reg1	reg2	nean_ratio1	nean_ratio2	deni_ratio1	deni_ratio2	div_neanderthal	div_whole_genome	div_denisova	norm_div_neanderthal	norm_div_whole_genome	norm_div_denisova
Maya	Yakut	53284.13284132841	144402710	2710	21	86030.21718602456	273318000	3177	25	85160.19310950187	388075000	4557	53960.22727272727	9497176	176	21	75397.95918367348	22167000	294	25	78253.46534653465	39518000	505	12718.5	1563346.4894441385	1170.0	AMR	EAS	0.5283322357107838	0.3721000064420537	0.42843758740470067	0.24032532010729288	8.807660188648815e-05	0.0006941153765854514	0.0001231945159276821	-0.1487230766890402	-0.71745817881328	-0.38030862621084355
Yakut	Yakut	85160.19310950187	388079557	4557	25	85160.19310950187	388075000	4557	25	85160.19310950187	388075000	4557	78253.46534653465	39518505	505	25	78253.46534653465	39518000	505	25	78253.46534653465	39518000	505	286249.5	1454162.0285220742	38238.5	EAS	EAS	1.000011742575533	1.000011742575533	1.0000127789867908	1.0000127789867908	0.0007376052019148229	0.0006456382067949307	0.0009676099842339683	5.852142695562223	-1.8695295788072728	4.679155514528436
Oroqen	Yakut	55154.268083647585	160887917	2917	9	83778.13504823152	260550000	3110	25	85160.19310950187	388075000	4557	64421.48760330579	15590242	242	9	84363.37209302325	29021000	344	25	78253.46534653465	39518000	505	13208.0	1495692.1336704046	1729.0	EAS	EAS	0.6174934446363461	0.4145794421181473	0.5372055408152717	0.39450989422541627	8.209441856345247e-05	0.0006640772954865977	0.00011090270439676305	-0.20399128065260871	-1.4313202770799256	-0.4539571819273205
Daur	Yakut	55079.67988865692	158301874	2874	9	87494.140625	268782000	3072	25	85160.19310950187	388075000	4557	61260.700389105055	15744257	257	9	86159.02964959569	31965000	371	25	78253.46534653465	39518000	505	13234.5	1505843.8085763918	1492.0	EAS	EAS	0.5889601014948918	0.4079156709398956	0.4925467542624746	0.3984072321473759	8.36029268990208e-05	0.0006685845711915809	9.476471325385504e-05	-0.19005447165347797	-1.3242038044385236	-0.5506508008337605
Hezhen	Yakut	55886.92334373916	161124883	2883	9	85640.29706167258	265228000	3097	25	85160.19310950187	388075000	4557	57289.91596638656	13635238	238	9	82407.73809523809	27689000	336	25	78253.46534653465	39518000	505	13726.0	1504258.7732908889	1516.0	EAS	EAS	0.6074957508257047	0.4151900611995104	0.49244241395500016	0.34503866592438887	8.518858009038865e-05	0.0006678808261347258	0.00011118251107901454	-0.175404936648668	-1.3409284720788452	-0.452280670863365
Mongolian	Yakut	56234.91525423729	165895950	2950	9	87875.03914813655	280585000	3193	25	85160.19310950187	388075000	4557	63482.35294117647	16188255	255	9	87150.27322404372	31897000	366	25	78253.46534653465	39518000	505	13981.0	1515156.308356088	1706.5	EAS	EAS	0.5912502450237895	0.42748424917863814	0.5075165376054175	0.40964256794372184	8.427571619439775e-05	0.0006727192587577608	0.00010541593272406445	-0.18383870493529425	-1.2259419769949977	-0.4868321416697366
Xibo	Yakut	56856.14768373389	163236871	2871	9	88987.14239794278	276839000	3111	25	85160.19310950187	388075000	4557	58112.06896551724	13482232	232	9	87800.0	28974000	330	25	78253.46534653465	39518000	505	14209.0	1517470.3549904064	1310.0	EAS	EAS	0.5896455015369945	0.4206322772659924	0.4653217367294816	0.3411668606710866	8.704528525298675e-05	0.0006737466799736344	9.716492046717487e-05	-0.15825120629882483	-1.2015250689190957	-0.5362695361815472
Japanese	Yakut	51307.81499202552	193023762	3762	27	78430.189501198	360073000	4591	25	85160.19310950187	388075000	4557	59628.398791540785	19737331	331	27	80322.0640569395	45141000	562	25	78253.46534653465	39518000	505	14661.0	1515165.7007887457	1860.0	EAS	EAS	0.5360684139049582	0.49738777813566964	0.43723734520723956	0.49945166759451387	7.595437912975709e-05	0.0006727234289349898	9.423766567019624e-05	-0.26071788588035133	-1.2258428717473269	-0.5538086993447076
NorthernHan	Yakut	53106.61268556005	157410964	2964	10	85439.47858472998	275286000	3222	25	85160.19310950187	388075000	4557	53651.98237885463	12179227	227	10	79861.78861788618	29469000	369	25	78253.46534653465	39518000	505	13767.5	1519066.262453017	1441.5	EAS	EAS	0.5718088242772971	0.4056199549056239	0.4132894567172283	0.308194417733691	8.746214145540713e-05	0.0006744552522043491	0.00011835726520246317	-0.15439995461114553	-1.184685682350864	-0.40929186669209566
Naxi	Yakut	55267.67863754165	149280701	2701	8	88766.8252889191	261152000	2942	25	85160.19310950187	388075000	4557	57276.38190954774	11398199	199	8	89819.71830985915	31886000	355	25	78253.46534653465	39518000	505	12561.5	1523235.4824740717	1485.0	EAS	EAS	0.5716238091226565	0.3846697184822521	0.35746719563444773	0.2884305632876158	8.414684494280342e-05	0.000676306357985775	0.0001302837404400467	-0.18502932084148507	-1.1406937158569508	-0.3378322877824376
Yi	Yakut	54526.35228848821	157256884	2884	10	87185.6014580802	287015000	3292	25	85160.19310950187	388075000	4557	57665.23605150214	13436233	233	10	85698.3758700696	36936000	431	25	78253.46534653465	39518000	505	13570.0	1524570.2134430367	1508.5	EAS	EAS	0.5479047575910667	0.4052229182503382	0.3637706573532597	0.3400028594564502	8.629192983373624e-05	0.0006768989696015742	0.00011227105097090829	-0.1652113074391336	-1.1266101607150847	-0.4457584922018971
Tu	Yakut	55527.085410435364	167084009	3009	10	86606.52870883125	297147000	3431	25	85160.19310950187	388075000	4557	56417.72151898734	13371237	237	10	84101.03626943006	32463000	386	25	78253.46534653465	39518000	505	13429.5	1527570.6563796825	1499.0	EAS	EAS	0.562294113687838	0.4305456651420473	0.41189159966731353	0.33835814059415964	8.037573481972174e-05	0.0006782311461810818	0.00011210630699313759	-0.21986985851758414	-1.094950669378758	-0.4467455847875001
Tujia	Yakut	54221.85430463576	147377718	2718	9	89896.23908663532	267711000	2978	25	85160.19310950187	388075000	4557	61328.63849765258	13063213	213	9	82201.08695652174	30250000	368	25	78253.46534653465	39518000	505	12481.0	1521383.614221174	1585.0	EAS	EAS	0.5505105057319274	0.37976607099143206	0.4318417520661157	0.33056361657978645	8.468715738969441e-05	0.000675484140877523	0.00012133309010578026	-0.18003748142328538	-1.1602338998053154	-0.3914616871743626
Cambodian	Yakut	53299.785100286535	148815792	2792	9	85110.81794195251	290313000	3411	25	85160.19310950187	388075000	4557	54624.3093922652	9887181	181	9	88593.45794392523	37918000	428	25	78253.46534653465	39518000	505	12899.5	1556506.992610265	1245.0	EAS	EAS	0.5126046439532504	0.3834717309798364	0.26075164829368636	0.2501943671238423	8.668098880258621e-05	0.0006910786857734312	0.00012592062388662654	-0.16161686887329169	-0.7896258538295948	-0.3639746697880314
Dai	Yakut	51330.518234165065	133718605	2605	9	84013.2362673726	253888000	3022	25	85160.19310950187	388075000	4557	51901.041666666664	9965192	192	9	90136.90476190476	30286000	336	25	78253.46534653465	39518000	505	11441.5	1535508.7794847907	1095.0	EAS	EAS	0.5266834391542727	0.3445689750692521	0.3290362543749587	0.25216842957639557	8.55640095856519e-05	0.0006817556197035464	0.00010988247893266884	-0.1719364180831721	-1.0111907229377115	-0.46007004265144624
Lahu	Yakut	55281.89300411523	134337430	2430	8	89675.22935779816	244365000	2725	25	85160.19310950187	388075000	4557	57390.3743315508	10732187	187	8	90000.0	28890000	321	25	78253.46534653465	39518000	505	12145.0	1535603.1666255153	1598.0	EAS	EAS	0.5497408794221759	0.34616357662822905	0.37148449290411906	0.27157718001923176	9.040667221339577e-05	0.0006817975269622196	0.00014889789005726419	-0.12719601957243543	-1.0101947870285382	-0.2263023288540828
Miao	Yakut	53003.181336161186	149948829	2829	10	87096.5890978642	273222000	3137	25	85160.19310950187	388075000	4557	55593.75	12453224	224	10	94740.0	33159000	350	25	78253.46534653465	39518000	505	12761.5	1523422.4834901341	1580.5	EAS	EAS	0.5488168192898083	0.3863913650711847	0.37556090352543803	0.31512789108760564	8.510569962503676e-05	0.0006763893851851595	0.00012691492580555846	-0.17617065281220062	-1.1387205548360873	-0.3580171345548189
Han	Yakut	51047.20812182741	201129940	3940	33	78911.08476585655	399369000	5061	25	85160.19310950187	388075000	4557	54884.72622478386	19045347	347	33	79285.92814371258	52963000	668	25	78253.46534653465	39518000	505	14885.0	1521991.1763269948	1990.5	EAS	EAS	0.5036193094606742	0.5182759518134381	0.3595972093725809	0.4819410648312162	7.400688331135583e-05	0.0006757538943856085	0.00010451371665740719	-0.27871041307274397	-1.153823143916384	-0.49223792828518925
She	Yakut	54716.946676406136	149817738	2738	10	88498.33222148099	265318000	2998	25	85160.19310950187	388075000	4557	55504.854368932036	11434206	206	10	88446.74556213018	29895000	338	25	78253.46534653465	39518000	505	12481.5	1522186.4308009034	1428.5	EAS	EAS	0.5646723478995017	0.3860535669651485	0.3824788760662318	0.28934171769826406	8.331122980911645e-05	0.0006758405860650297	0.00012493215532412134	-0.1927494031508684	-1.1517628956611716	-0.3698972534378482
Adygei	Yakut	55365.52962298025	154195785	2785	16	87799.51219512195	359978000	4100	25	85160.19310950187	388075000	4557	51362.83185840708	5804113	113	16	73439.2523364486	15716000	214	25	78253.46534653465	39518000	505	11386.0	1664972.8863160114	759.0	EUR	EAS	0.4283478018101106	0.39733501256200476	0.3693123568337999	0.14687264031580546	7.384118833079646e-05	0.0007392368165298518	0.00013076933546951963	-0.2802412360995194	0.3548635080987099	-0.33492275955758477
Basque	Yakut	53544.94606472233	134025503	2503	23	84647.71598808342	340961000	4028	25	85160.19310950187	388075000	4557	50815.78947368421	3862076	76	23	71625.80645161291	11102000	155	25	78253.46534653465	39518000	505	10416.0	1673638.454512418	585.0	EUR	EAS	0.3930816222383205	0.34535979643110226	0.34787209511799677	0.09772954096867251	7.771655219977051e-05	0.0007430842708034813	0.0001514729383885765	-0.24443751876462275	0.4462991684433034	-0.21087347282059823
Sardinian	Yakut	52304.49826989619	136046601	2601	28	83547.36098020735	354575000	4244	25	85160.19310950187	388075000	4557	48763.15789473684	3706076	76	28	64434.06593406593	11727000	182	25	78253.46534653465	39518000	505	10103.0	1683879.4085670465	548.5	EUR	EAS	0.3836892082070084	0.3505678051922953	0.31602933401551975	0.09378197277190141	7.426131873739352e-05	0.0007476311858528445	0.00014800020291003206	-0.2763597346895425	0.5543576794745718	-0.23168097965039447
BergamoItalian	Yakut	55858.082706766916	118868128	2128	12	89985.15151515152	296951000	3300	25	85160.19310950187	388075000	4557	45597.014925373136	3055067	67	12	71886.36363636363	9489000	132	25	78253.46534653465	39518000	505	9296.5	1675787.4069463299	485.0	EUR	EAS	0.40029542921222694	0.3063019467886362	0.3219587943935083	0.07730823928336454	7.82085169205323e-05	0.0007440383912994817	0.00015875265583373458	-0.23989235438872644	0.46897406758325016	-0.16725576240327555
Tuscan	Yakut	56090.55338177753	100347789	1789	8	89399.92503748125	238519000	2668	25	85160.19310950187	388075000	4557	47859.375	3063064	64	8	62451.32743362832	7057000	113	25	78253.46534653465	39518000	505	8975.0	1679028.846873182	586.5	EUR	EAS	0.42071193070572993	0.2585783392385492	0.4340461952671107	0.07751060276329774	8.94389412007872e-05	0.0007454775689294556	0.00019147494143119438	-0.1361366942556681	0.5031764641787762	0.028805580380329602
French	Yakut	52470.52740434333	152219901	2901	28	81519.47236180905	389337000	4776	25	85160.19310950187	388075000	4557	45052.63157894737	4280095	95	28	73666.66666666667	15691000	213	25	78253.46534653465	39518000	505	11421.5	1672109.7310417967	584.5	EUR	EAS	0.3909720910162661	0.3922435122076918	0.2727738831177108	0.10830748013563439	7.503289599432863e-05	0.0007424055278154937	0.00013656238938621689	-0.2692312856087978	0.43016868088006543	-0.30021265575561634
Orcadian	Yakut	54309.55360867751	130182397	2397	15	85381.43762049022	310020000	3631	25	85160.19310950187	388075000	4557	46440.0	3483075	75	15	70681.52866242039	11097000	157	25	78253.46534653465	39518000	505	9930.0	1667183.245662409	583.5	EUR	EAS	0.4199161247661441	0.3354567982992978	0.31387537172208707	0.08813894933954147	7.627759381324036e-05	0.0007402182012839503	0.00016752438577980665	-0.2577317695936794	0.3781863487775843	-0.11469839605917286
Bedouin	Yakut	51864.045318227254	155647001	3001	46	79872.41706161137	421327000	5275	25	85160.19310950187	388075000	4557	49981.30841121495	5348107	107	46	79059.70149253731	26485000	335	25	78253.46534653465	39518000	505	11202.0	1733167.5069132526	831.0	MID	EAS	0.36942090347877066	0.4010745371384397	0.20192965829714932	0.13533344298800545	7.1970548279308e-05	0.0007695147715939184	0.00015538208192169677	-0.29752370812105894	1.074426267854446	-0.18745115019723887
Palestinian	Yakut	50280.382775119615	157632135	3135	46	78281.71573973101	430706000	5502	25	85160.19310950187	388075000	4557	47673.267326732675	4815101	101	46	72522.29299363057	22772000	314	25	78253.46534653465	39518000	505	10966.5	1720592.3774607673	702.5	MID	EAS	0.3659854634019494	0.4061898730915416	0.2114483137186018	0.1218457664861582	6.957020533915879e-05	0.0007639314982924086	0.00014589517436913577	-0.3196999999588287	0.9417384579675465	-0.24429362924960146
Druze	Yakut	51180.645161290326	150729945	2945	42	79069.13866357667	409420000	5178	25	85160.19310950187	388075000	4557	39533.98058252427	4072103	103	42	72399.29328621908	20489000	283	25	78253.46534653465	39518000	505	10755.5	1696210.279314465	545.0	MID	EAS	0.36815481656978166	0.3884041615667075	0.1987458148274684	0.10304425831266764	7.135609317710558e-05	0.0007531060099243234	0.00013383747906180172	-0.3032005368107129	0.684468167772568	-0.31653943634001475
Russian	Yakut	53993.857853173446	184608419	3419	25	83296.06707925734	417230000	5009	25	85160.19310950187	388075000	4557	48383.333333333336	8709180	180	25	72232.0819112628	21164000	293	25	78253.46534653465	39518000	505	14121.5	1648943.606309081	895.5	EUR	EAS	0.44246199698008293	0.47570294144173164	0.4115091665091665	0.22038514094842857	7.649434449682384e-05	0.000732119923503559	0.00010282253897611486	-0.2557292530637354	0.1857288629071953	-0.5023709175011252
Balochi	Yakut	52005.49115314216	170477278	3278	24	83252.24382946896	445233000	5348	25	85160.19310950187	388075000	4557	47663.71681415929	5386113	113	24	84783.78378378379	40781000	481	25	78253.46534653465	39518000	505	12545.0	1679889.8244096704	816.5	SAS	EAS	0.3828945248892153	0.4392895136249436	0.1320740786150413	0.136295181942406	7.358751938777437e-05	0.0007458598371924454	0.00015159355178771778	-0.28258483309832444	0.5122611598163122	-0.2101507963766529
Brahui	Yakut	52563.423645320196	170729248	3248	25	83963.44747979993	436442000	5198	25	85160.19310950187	388075000	4557	45050.42016806723	5361119	119	25	80449.50495049504	40627000	505	25	78253.46534653465	39518000	505	11654.5	1683616.2849568045	678.0	SAS	EAS	0.3911842764903469	0.4399387953359531	0.13195950968567702	0.1356627106634951	6.82630547286192e-05	0.0007475143607311937	0.00012646613514827781	-0.3317765049158424	0.5515813028412766	-0.36070614289542247
Makrani	Yakut	51466.68761785041	163770182	3182	25	82959.94608126325	430811000	5193	25	85160.19310950187	388075000	4557	45000.0	4725105	105	25	84103.2258064516	39108000	465	25	78253.46534653465	39518000	505	12135.5	1700764.9809047466	626.5	SAS	EAS	0.38014391925925756	0.4220065245120144	0.12082195458729672	0.11956842451541069	7.4100790826501e-05	0.0007551282669421499	0.00013258964615601136	-0.2778428201855836	0.7325275838594079	-0.32401604717608107
Kalash	Yakut	52960.7250755287	140242648	2648	22	85339.24441017733	332055000	3891	25	85160.19310950187	388075000	4557	43183.48623853211	4707109	109	22	87223.5294117647	29656000	340	25	78253.46534653465	39518000	505	11125.5	1659505.0537018683	662.0	SAS	EAS	0.422347647227116	0.3613802692778458	0.1587236646884273	0.11911303709701908	7.933036175985496e-05	0.0007368091354497466	0.00014063834085847597	-0.22952785265966583	0.2971690933302442	-0.2757908739582603
Pathan	Yakut	52295.170454545456	184082520	3520	24	83494.3231441048	478005000	5725	25	85160.19310950187	388075000	4557	52485.07462686567	7033134	134	24	78737.78501628664	48345000	614	25	78253.46534653465	39518000	505	13138.5	1660167.285297341	965.0	SAS	EAS	0.3851058461731572	0.4743477935965986	0.1454780018616196	0.17797292373095805	7.137288211830216e-05	0.0007371031618452911	0.00013720768010391953	-0.3030454271164293	0.30415670012770896	-0.2963462826619105
Sindhi	Yakut	51315.35150645624	178837485	3485	24	83600.0	469832000	5620	25	85160.19310950187	388075000	4557	43553.95683453237	6054139	139	24	80912.57668711657	52755000	652	25	78253.46534653465	39518000	505	13486.5	1677048.128351139	982.5	SAS	EAS	0.3806413462684534	0.46083227468917093	0.11475952990237892	0.1531995293284073	7.54120423914483e-05	0.0007445981431642008	0.00016228566935777325	-0.26572842732503843	0.4822767029727103	-0.1460870890374569
Mozabite	Yakut	52966.21304551853	112873131	2131	27	86723.33044232437	299976000	3459	25	85160.19310950187	388075000	4557	50212.121212121216	3314066	66	26	74697.8021978022	13595000	182	25	78253.46534653465	39518000	505	8197.0	1797620.9634313567	606.5	MID	EAS	0.37627387190975276	0.29085390968240676	0.24377094520044135	0.08386218938205375	7.262135751333061e-05	0.00079813167484945	0.00018300782181163562	-0.2915110108256035	1.7545137387104612	-0.021926659492577355
Burusho	Oroqen	50515.928515928514	130030574	2574	24	83004.2372881356	470136000	5664	9	83778.13504823152	260550000	3110	56054.26356589147	7231129	129	24	82881.53846153847	53873000	650	9	84363.37209302325	29021000	344	10428.0	1646378.319973722	1112.5	SAS	EAS	0.2765807638640734	0.4990618844751487	0.1342254747276001	0.24916884325143862	8.019652362682026e-05	0.0007309809535421718	0.00015384872818615183	-0.22152555514655456	0.1586609725242231	-0.1966385094193751
Hazara	Oroqen	52791.51817533856	148135806	2806	19	84074.29015947103	432310000	5142	9	83778.13504823152	260550000	3110	66758.62068965517	13552203	203	19	87803.21285140562	43726000	498	9	84363.37209302325	29021000	344	12675.0	1582152.434612117	1605.5	SAS	EAS	0.3426610672896764	0.5685503972366148	0.3099346612999131	0.46697918748492473	8.556337824225968e-05	0.00070246509035681	0.00011846782401355706	-0.1719422509394201	-0.5190252571785023	-0.40862943408496416
